,barycenter_0,barycenter_1,barycenter_2,barycenter_3
2023-04-05,0.22118511086441053,-0.6301360059962229,0.3449854316033461,-0.5189164881037116
2023-04-06,0.22452624154557826,-0.6330603320685069,0.3358768785384904,-0.512837311017592
2023-04-10,0.2279319213755112,-0.6359946010202725,0.32680786741772355,-0.5067331767251548
2023-04-11,0.23140162411756401,-0.63894005733404,0.31778192941323524,-0.5006084614491467
2023-04-12,0.23493478808061566,-0.6418975824412076,0.3088020430437174,-0.4944671377485226
2023-04-13,0.2385307450581842,-0.644867739751382,0.29987041626362626,-0.4883128066679424
2023-04-14,0.24218859560528552,-0.6478509073833194,0.2909882878103296,-0.48214883123175656
2023-04-17,0.24590718159980965,-0.650847370441588,0.28215592091737746,-0.47597839723004876
2023-04-18,0.24968501756838318,-0.6538574952207474,0.2733725101178942,-0.46980468904248246
2023-04-19,0.2535203790153157,-0.6568817402518559,0.2646364263307096,-0.46363090383857986
2023-04-20,0.2574113748207921,-0.6599206048234649,0.25594547884897056,-0.45746019185906756
2023-04-21,0.26135598741505456,-0.6629745908879662,0.24729701552314154,-0.45129561826858827
2023-04-24,0.26535212619840914,-0.6660441083400844,0.23868808469275568,-0.44514007458663574
2023-04-25,0.26939767292794675,-0.6691293969345253,0.23011557210650346,-0.4389962273409839
2023-04-26,0.27349035773724406,-0.672230628038161,0.22157598533852277,-0.43286668976760767
2023-04-27,0.2776277452935944,-0.6753478875890362,0.21306535421718242,-0.4267540076095876
2023-04-28,0.2818073408442044,-0.678481032758375,0.20457940815753187,-0.42066050152753814
2023-05-01,0.2860266583759471,-0.6816296229725594,0.19611370728834293,-0.41458817993379743
2023-05-02,0.29028324366002556,-0.6847929228880154,0.18766372548829113,-0.40853873529310947
2023-05-03,0.29457460382531975,-0.68797001124289,0.17922476228093528,-0.4025136333122936
2023-05-04,0.29889813615029137,-0.6911598571391602,0.1707919193580735,-0.3965142246630675
2023-05-05,0.30325106896278226,-0.6943613747965592,0.1623600095376846,-0.39054181910285884
2023-05-08,0.3076304845748789,-0.6975733970976228,0.15392354106649359,-0.3845976588026241
2023-05-09,0.3120333350177596,-0.7007946326904355,0.1454766813507725,-0.3786828543222476
2023-05-10,0.3164565582235137,-0.7040235327162317,0.1370134725563307,-0.3727982040658287
2023-05-11,0.3208970799002617,-0.7072583070606908,0.12852774742860124,-0.36694417141344665
2023-05-12,0.3253517169953174,-0.7104970777490289,0.120013025845925,-0.36112109255128966
2023-05-15,0.3298170844658314,-0.7137379990766051,0.11146236296875883,-0.3553293270385237
2023-05-16,0.3342895742433528,-0.7169793267755865,0.10286825796933557,-0.3495693130041498
2023-05-17,0.33876542415724753,-0.7202194330303442,0.09422272932462515,-0.34384153824647246
2023-05-18,0.3432408490568692,-0.7234567609653547,0.08551758496912112,-0.3381464908615235
2023-05-19,0.34771208377433566,-0.7266898415530667,0.07674449255831432,-0.3324846525954372
2023-05-22,0.35217543245445515,-0.7299172709425704,0.06789508022782768,-0.3268564282302029
2023-05-23,0.35662730586581587,-0.7331377495494347,0.05896104627793004,-0.3212621872299439
2023-05-24,0.361064228920449,-0.736350165884057,0.049934209523149475,-0.31570238878497897
2023-05-25,0.36548286496440924,-0.7395535887841093,0.04080657794533141,-0.3101775775199391
2023-05-26,0.36988008831949165,-0.742747165584498,0.031570472246993005,-0.3046882492582097
2023-05-30,0.3742529648412279,-0.7459301858432141,0.02221855780042869,-0.299234957670004
2023-05-31,0.3785987035844041,-0.749102091301163,0.012743930268366873,-0.29381835270143897
2023-06-01,0.38291461934345344,-0.7522624239466541,0.0031401408176609533,-0.28843916309293777
2023-06-02,0.38719805893164155,-0.7554109110424613,-0.006598905357716433,-0.2830983076256778
2023-06-05,0.391446517887235,-0.7585474381695985,-0.016478737595084274,-0.2777968242913013
2023-06-06,0.39565765117343876,-0.7616720754145159,-0.026504260678905038,-0.2725359049621621
2023-06-07,0.3998292650678254,-0.7647850848924794,-0.036679762230390545,-0.2673168977645869
2023-06-08,0.4039593103592174,-0.767886951485386,-0.047008884980045074,-0.26214130482086706
2023-06-09,0.4080459011988505,-0.77097835709733,-0.05749458237626019,-0.25701070352828315
2023-06-12,0.41208730236933355,-0.7740601897241175,-0.06813920291912352,-0.25192674359505357
2023-06-13,0.4160819706511035,-0.7771335035100904,-0.07894445487967101,-0.24689108408740298
2023-06-14,0.42002854468164613,-0.7801994994330771,-0.08991152529303231,-0.24190538614708004
2023-06-15,0.4239257864231055,-0.7832595290649255,-0.10104120267770465,-0.23697134599811234
2023-06-16,0.42777263628374146,-0.7863150165127402,-0.11233383885249866,-0.23209060469705614
2023-06-20,0.43156815107464197,-0.7893674810647554,-0.12378947189016166,-0.2272648044803055
2023-06-21,0.43531144887064827,-0.7924186254667946,-0.13540793545842175,-0.22249566972406523
2023-06-22,0.4390017119011986,-0.795470384324922,-0.14718888982549275,-0.21778505066844686
2023-06-23,0.4426383082471687,-0.798524846558045,-0.15913171361307626,-0.21313479972206945
2023-06-26,0.44622080601676173,-0.8015841833611115,-0.17123543462193416,-0.20854668168387291
2023-06-27,0.4497490012836759,-0.8046505322001678,-0.18349855369335347,-0.20402224672578803
2023-06-28,0.453222952412311,-0.8077258480377779,-0.19591887558468274,-0.19956270091224326
2023-06-29,0.45664299657232427,-0.810811816256086,-0.20849336525902787,-0.1951688066103847
2023-06-30,0.46000979056169977,-0.8139096822652231,-0.22121799954835814,-0.19084072609283362
2023-07-03,0.46332423342463314,-0.8170203195131933,-0.23408787028766734,-0.18657819006762308
2023-07-05,0.46658740277871646,-0.8201443520544878,-0.24709727583210514,-0.1823806618421179
2023-07-06,0.4698005446262442,-0.8232821616041079,-0.26023983874402373,-0.17824735322031468
2023-07-07,0.47296505654973386,-0.8264339126446254,-0.27350864637522476,-0.17417726970986736
2023-07-10,0.4760824040711503,-0.8295996757997903,-0.28689643457444813,-0.17016936630837928
