,barycenter_barycenter_0,barycenter_barycenter_1,barycenter_barycenter_2,barycenter_barycenter_3
2023-06-08,0.2536158122322059,-0.7063209378713334,-0.012321476137775119,-0.19680134205535607
2023-06-09,0.2526087749520278,-0.7148047609463442,-0.04732582810712486,-0.21285156858230692
2023-06-12,0.28609829728109104,-0.6931495947338172,-0.041617584089228096,-0.14034939341141828
2023-06-13,0.33955965912248565,-0.6387055673492343,-0.004201055507458469,-0.04353001359132065
2023-06-14,0.3209203057095491,-0.650484477629228,-0.045312625408131024,-0.02651584079628474
2023-06-15,0.4054695374316395,-0.5835921075515444,0.08081069580370023,0.06419219723599345
2023-06-16,0.4071126769564235,-0.5812350311840532,0.0947835628903112,0.04351811061746132
2023-06-20,0.34304008668758224,-0.6396037831394773,-0.006478384211652062,-0.030707429992280183
2023-06-21,0.37434829914466616,-0.6756946883543269,0.03964327085705675,-0.05690184178052433
2023-06-22,0.36977408643664206,-0.7183928835321157,-0.01797911592338155,-0.08545024029761696
2023-06-23,0.3113967123778273,-0.7641803121929983,-0.13213824797707308,-0.14582202074698997
2023-06-26,0.3399325113819579,-0.7217266664393149,-0.048228897257610114,-0.09746139812314032
2023-06-27,0.4072221032086328,-0.6548144984408777,-0.013062812692848582,0.043039709530221855
2023-06-28,0.38638963772459295,-0.6517723377419659,-0.14658753770362512,0.040819552619571056
2023-06-29,0.4465772735257832,-0.6057114219250501,-0.09924984968782313,0.10624225088684072
2023-06-30,0.5226883252919259,-0.5668317733924361,-0.007545576775989549,0.18099665299438236
2023-07-03,0.5219412052553642,-0.5343294156543608,0.06477276395730197,0.1898811019904606
2023-07-05,0.4965031433904396,-0.5582357183060956,0.06447889685834006,0.12529817148879474
2023-07-06,0.44874644215705095,-0.5986662255427325,0.0015896925214363058,0.053917034660511676
2023-07-07,0.44960698507012425,-0.585556095171043,-0.055773278482404966,0.0699292892355753
2023-07-10,0.5056928068289482,-0.5423681845764253,-0.08644521464434303,0.17981093434439652
2023-07-11,0.5665852910773916,-0.48249830150128864,0.03617332090130407,0.2673859401819754
2023-07-12,0.5760114522122922,-0.4511672407221872,0.07902004752405092,0.32186560336155834
2023-07-13,0.5955824956835974,-0.41903462805290165,0.125366728755569,0.3820389015833461
2023-07-14,0.5750026266948022,-0.4773267372397355,0.09173701307493443,0.3419602327756586
2023-07-17,0.6090073272992476,-0.4912269570698793,0.01594159923726567,0.37565618444783355
2023-07-18,0.6383744182282032,-0.4472919616294066,-0.005388297267419175,0.4379463062075424
2023-07-19,0.6492076276751537,-0.39249129995891957,0.12789783483818482,0.44025508471675906
2023-07-20,0.6850358218673096,-0.4057285667437484,0.260691545375282,0.38713390004149517
2023-07-21,0.7003773779035015,-0.3920720739968163,0.34151135382872033,0.3870631902012607
2023-07-24,0.7161392407962741,-0.3738730582685702,0.3714591286135407,0.39303797195589635
2023-07-25,0.7406286098421645,-0.40486043817174233,0.3640043863676558,0.4230638638237223
2023-07-26,0.7378917504147291,-0.3730633152593823,0.3511016445577168,0.4331223517132135
2023-07-27,0.6819765000985805,-0.4460522252873923,0.1998185116478281,0.3759213498642544
2023-07-28,0.7020993776734525,-0.4215430640994496,0.19921127602534305,0.4388628745035157
2023-07-31,0.7198093429168075,-0.416001660352808,0.17504386917121284,0.46697441199747297
2023-08-01,0.7138799664051616,-0.4498682421012347,0.09646509872063562,0.4397854241369893
2023-08-02,0.6813411095116597,-0.4973353660118058,0.08603732064848811,0.319840342592439
2023-08-03,0.659938874821614,-0.5243043706063506,-0.04577073675061821,0.2855451524753122
2023-08-04,0.6145890645248223,-0.5490686394064652,-0.13646096259602597,0.23022861717734655
2023-08-07,0.6920146710525104,-0.5106419650546383,-0.09781386874766763,0.31826540033696005
2023-08-08,0.6576362250670492,-0.5405221532138905,-0.14587056124202818,0.2714327351807691
2023-08-09,0.6628249815395699,-0.5728333554362898,-0.1158240667408902,0.2354078471466336
2023-08-10,0.649754362688983,-0.5736469124936754,-0.16468497224624273,0.22476876504325674
2023-08-11,0.6714272540201155,-0.5766106650798339,-0.12644450080928582,0.20205251187269907
2023-08-14,0.6758500813561894,-0.6037129564728662,-0.19355544634713712,0.24039256765578745
2023-08-15,0.5937990313155159,-0.6767158997138517,-0.35332015008425927,0.11465491226799478
2023-08-16,0.5688622669636083,-0.7309152375183843,-0.39045156246283014,0.04479328291375938
2023-08-17,0.5041834407944432,-0.758844493682134,-0.4252424429953722,-0.026113674991792835
2023-08-18,0.5293551323052129,-0.7719777751265283,-0.38619510804495993,-0.020334118547018835
2023-08-21,0.530652283306002,-0.7844688483486414,-0.4468259085900155,-0.014940893349191903
2023-08-22,0.5095005600136534,-0.8142082053430835,-0.4761863171937975,-0.022499531989516857
2023-08-23,0.5595372804775247,-0.7623002280581556,-0.4549178555617308,0.06778965176666557
2023-08-24,0.5023249892796382,-0.8035072186314314,-0.5130824213536715,-0.021481467178727478
2023-08-25,0.5433642947147408,-0.7822161451767181,-0.45466575764520334,0.030481983001912218
2023-08-28,0.5856782083999355,-0.7423333552338938,-0.42339123998786626,0.10101738148940796
2023-08-29,0.6416444507372439,-0.6758493468245796,-0.3670932378886841,0.21108610656033103
2023-08-30,0.6719413495640606,-0.6648684540080643,-0.395871293680814,0.24118786849470822
2023-08-31,0.6406999351222499,-0.6865211413335827,-0.5027497203052267,0.22959576114883296
2023-09-01,0.6778965780811181,-0.6887892505613167,-0.5529859698341661,0.27795380121925145
2023-09-05,0.5971615390987555,-0.753459791683366,-0.6798755254700665,0.17009041295213698
2023-09-06,0.58435201428718,-0.7875852749964326,-0.7164666003130366,0.16410728265287394
2023-09-07,0.5981825646243117,-0.8323845733272617,-0.685824880565844,0.12042130458151389
2023-09-08,0.6102776293310692,-0.8405026603045782,-0.6457731029055436,0.10800172872817837
2023-09-11,0.6226347223637475,-0.833488872623929,-0.633144638939057,0.141603601822816
2023-09-12,0.6156466420073051,-0.8260348587181882,-0.6355728144120786,0.10176937239514418
2023-09-13,0.6038685388869678,-0.8572310701766515,-0.6190657894215584,0.07719344037061712
2023-09-14,0.6795101783058135,-0.7835413702687897,-0.5024583981957869,0.15348892552810586
2023-09-15,0.6109025548822885,-0.8049432493898317,-0.5551783404032362,0.06903759585283195
2023-09-18,0.638616082951913,-0.843461458637325,-0.5823075884527357,0.05633163381853219
2023-09-19,0.6190998317734138,-0.850797576955126,-0.5920005382243648,0.037878448483011105
2023-09-20,0.6087919764885563,-0.8764973031840754,-0.5850260103929528,-0.010751529093556367
2023-09-21,0.4972172795374233,-0.9656069560187982,-0.6911270083895582,-0.1664823592074541
2023-09-22,0.48956941376383967,-1.0049008489217879,-0.7570718191018262,-0.17873910678064847
2023-09-25,0.5106265945389202,-0.9969271204092903,-0.7646404703561263,-0.15333016959843807
2023-09-26,0.41460074575816447,-1.0643670295620289,-0.922071624593755,-0.286447179345432
2023-09-27,0.4291466789764611,-1.074226996195082,-1.0025108936775993,-0.27519975868882507
2023-09-28,0.4745968967871639,-1.0296578881076508,-1.0347141892828888,-0.20786159981263821
2023-09-29,0.4124157226025897,-1.0214095811757564,-1.0423537248714076,-0.22003617762729338
2023-10-02,0.35087971250144395,-1.0862701226028477,-1.286654697954382,-0.2653534662899412
2023-10-03,0.28513841131286505,-1.1578349279145672,-1.2707028720628775,-0.3781195800629861
2023-10-04,0.3286505904223523,-1.126297261004763,-1.2420086972685913,-0.303925791068755
2023-10-05,0.30583297941629684,-1.136926852489259,-1.3038373431929113,-0.3328836326119017
2023-10-06,0.3648483044999418,-1.1109542662981933,-1.248038976190548,-0.24415447607358293
2023-10-09,0.44496923293562984,-1.0876117349842696,-1.1366129416562185,-0.21010717104721244
2023-10-10,0.4858958968791925,-1.0450841123325167,-1.0753693440962315,-0.15013086712944654
2023-10-11,0.5074816021959929,-1.0366757714116162,-1.0785170609649735,-0.12639968974327562
2023-10-12,0.44616014393341946,-1.1192312672540838,-1.2365721540205585,-0.22618647018803803
2023-10-13,0.4655091290518774,-1.1416729470940412,-1.1507841622646262,-0.2911423591943376
