,barycenter_0,barycenter_1,barycenter_2
2022-01-20,1.0729870062718123,0.7241390103667312,0.22114753924904268
2022-01-21,1.0658171735380855,0.712722049891784,0.2227072880170643
2022-01-24,1.0586366508838965,0.7013055464989135,0.2242984683112706
2022-01-25,1.0514601808398882,0.6898997950701771,0.22592877636238162
2022-01-26,1.044299477948775,0.6785134601907812,0.22760453768250175
2022-01-27,1.037164157428091,0.6671534302411781,0.22933133987360307
2022-01-28,1.030063338273052,0.655826023093104,0.23111505007492636
2022-01-31,1.0230060203978208,0.6445376079522789,0.23296221306557605
2022-02-01,1.0160005894453037,0.6332946006814465,0.23487940600696308
2022-02-02,1.0090544762647555,0.6221035241582117,0.23687297620429607
2022-02-03,1.0021754837788692,0.6109725352525334,0.23894988462726996
2022-02-04,0.9953719219976,0.5999117701976703,0.24111772170900697
2022-02-07,0.9886537789117111,0.5889337398197475,0.2433853521966201
2022-02-08,0.9820350337788383,0.5780551064595684,0.2457645570072455
2022-02-09,0.9755344800260991,0.5672969689708702,0.248270549367561
2022-02-10,0.9691727685438266,0.5566826070830262,0.2509195509986113
2022-02-11,0.9629698818618279,0.5462351403998126,0.2537265619415511
2022-02-14,0.9569416913607471,0.5359742100224154,0.25670298026175353
2022-02-15,0.9510959939728778,0.5259115480426818,0.25985401955764675
2022-02-16,0.9454335754633044,0.5160520130256476,0.26317959096124593
2022-02-17,0.9399497539391157,0.5063949742207916,0.2666756246786958
2022-02-18,0.9346344270484672,0.4969345288562495,0.27033393243117043
2022-02-22,0.9294747353980841,0.48766226244402544,0.2741436765967938
2022-02-23,0.9244575284153058,0.47857012797855564,0.27809327598127637
2022-02-24,0.919570523831094,0.469651181389254,0.2821716149919711
2022-02-25,0.9148014400046688,0.4608978924155438,0.2863677652074622
2022-02-28,0.9101368604639211,0.45230036520110406,0.2906705736266336
2022-03-01,0.905559915299663,0.44384434464407324,0.2950667120861781
2022-03-02,0.9010512606257793,0.4355119268175944,0.29954116371196493
2022-03-03,0.8965894178936711,0.42728155098713755,0.3040775491945816
2022-03-04,0.8921500138092664,0.4191282076764986,0.30865749621786387
2022-03-07,0.8877059630731161,0.4110246280217453,0.3132610642094562
2022-03-08,0.8832285689951656,0.40294273106512196,0.31786789212540323
2022-03-09,0.8786886925309911,0.39485475645995743,0.32245766198109166
2022-03-10,0.8740558358676754,0.38673262507628337,0.32700882764162
2022-03-11,0.8693001706657009,0.3785495855123682,0.3314996759955942
2022-03-14,0.8643936820292719,0.3702811281670393,0.3359091217300794
2022-03-15,0.8593121610426947,0.36190639507762745,0.34021835125753563
2022-03-16,0.8540347307114811,0.3534077784322414,0.3444107622501786
2022-03-17,0.8485440602650175,0.3447713857922044,0.3484722529200894
2022-03-18,0.8428284213398453,0.3359894307749584,0.3523925643200953
2022-03-21,0.8368834810458115,0.3270614827124344,0.35616627215780944
2022-03-22,0.8307099498982451,0.31799198486942815,0.35979121776668216
2022-03-23,0.8243129807621781,0.3087892948790235,0.3632680523706215
2022-03-24,0.8177025236965472,0.29946593967271384,0.3666004525261327
2022-03-25,0.8108922662723018,0.29003713570895695,0.3697946628274907
2022-03-28,0.8039001444752093,0.28052176805565926,0.3728599428878465
2022-03-29,0.7967494134080333,0.2709434711259712,0.37580903693486556
2022-03-30,0.7894660841158064,0.26132872545999264,0.37865640013572843
2022-03-31,0.7820752020542238,0.2517032424590567,0.381415763512439
2022-04-01,0.774596802974545,0.2420880438351091,0.3840973127078334
